Player ID,Date,MoM,Chase,5H,5H_2,10_Haul,O,R,W,ECON,0s,4s,6s,WD,NB,O_2,R_2,W_2,ECON_2,0s_2,4s_2,6s_2,WD_2,NB_2,Result Label,Rating
882,2010-03-12,0,0,0.0,0.0,0.0,0.1761723700887199,0.1951219512195122,0.1,0.11399999999999999,0.18478260869565216,0.2647058823529412,0.0,0.0,0.05263157894736842,0.28125,0.24352331606217617,0.1,0.0725,0.29126213592233013,0.2962962962962963,0.0,0.0,0.0,2,0.1746625
452,2010-03-12,0,0,0.0,0.0,0.0,0.011406844106463879,0.012195121951219513,0.0,0.1,0.008152173913043478,0.0,0.0,0.0,0.0,0.109375,0.07772020725388601,0.0,0.059444444444444446,0.10679611650485438,0.037037037037037035,0.0,0.0,0.0,2,0.05398611111111112
423,2010-03-12,0,0,0.0,0.0,0.0,0.024081115335868188,0.020325203252032523,0.0,0.08333333333333333,0.02717391304347826,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.052083333333333336
825,2011-08-04,0,1,0.0,0.0,0.0,0.27756653992395436,0.15447154471544716,0.0,0.05733333333333333,0.296195652173913,0.058823529411764705,0.0,0.0,0.0,0.171875,0.15025906735751296,0.1,0.07305555555555555,0.16181229773462785,0.1111111111111111,0.0,0.0,0.0,0,0.06325972222222222
759,2011-08-04,0,1,0.0,0.0,0.0,0.37896070975918883,0.4308943089430895,0.2,0.11766666666666666,0.35054347826086957,0.4411764705882353,0.0,0.08333333333333333,0.05263157894736842,0.203125,0.24870466321243523,0.1,0.1025,0.18446601941747573,0.2222222222222222,0.0,0.14285714285714285,0.05,0,0.18550416666666666
771,2011-08-04,0,1,0.0,0.0,0.0,0.36628643852978454,0.34146341463414637,0.30000000000000004,0.09633333333333334,0.3559782608695652,0.29411764705882354,0.0,0.0,0.05263157894736842,0.265625,0.38860103626943004,0.1,0.1225,0.23300970873786409,0.25925925925925924,0.0,0.14285714285714285,0.15000000000000002,0,0.24547083333333336
830,2011-08-04,0,1,0.0,0.0,0.0,0.3282636248415716,0.2520325203252033,0.30000000000000004,0.07933333333333333,0.33152173913043476,0.11764705882352941,0.1,0.0,0.0,0.28125,0.31088082901554404,0.1,0.0925,0.24919093851132687,0.25925925925925924,0.0,0.0,0.0,0,0.24429583333333335
11,2011-08-04,0,1,0.0,0.0,0.0,0.27756653992395436,0.23170731707317074,0.1,0.08633333333333333,0.266304347826087,0.08823529411764705,0.2,0.0,0.0,0.3125,0.2538860103626943,0.1,0.06805555555555556,0.29449838187702265,0.1111111111111111,0.1111111111111111,0.0,0.0,0,0.12385972222222222
505,2011-08-04,0,1,0.0,0.0,0.0,0.024081115335868188,0.032520325203252036,0.1,0.13333333333333333,0.021739130434782608,0.029411764705882353,0.0,0.0,0.0,0.1875,0.13989637305699482,0.0,0.0625,0.1650485436893204,0.037037037037037035,0.0,0.0,0.0,0,0.06489583333333333
133,2011-08-04,0,0,0.0,0.0,0.0,0.302915082382763,0.2682926829268293,0.4,0.09166666666666666,0.3070652173913043,0.2647058823529412,0.0,0.0,0.0,0.21875,0.2901554404145078,0.1,0.1111111111111111,0.1941747572815534,0.3333333333333333,0.0,0.0,0.0,2,0.35506944444444444
477,2011-08-04,0,0,0.0,0.0,0.0,0.20152091254752852,0.2723577235772358,0.1,0.1393333333333333,0.18478260869565216,0.29411764705882354,0.0,0.0,0.21052631578947367,0.2546875,0.3160621761658031,0.4,0.1025,0.2394822006472492,0.2962962962962963,0.0,0.0,0.0,2,0.35604583333333334
170,2011-08-04,0,0,0.0,0.0,0.0,0.2902408111533587,0.29268292682926833,0.2,0.10433333333333333,0.2608695652173913,0.20588235294117646,0.0,0.0,0.0,0.15625,0.26424870466321243,0.30000000000000004,0.14166666666666664,0.12944983818770228,0.25925925925925924,0.0,0.0,0.05,2,0.35615
260,2011-08-04,0,0,0.0,0.0,0.0,0.23954372623574144,0.1910569105691057,0.1,0.08233333333333334,0.24728260869565216,0.20588235294117646,0.0,0.0,0.0,0.234375,0.2590673575129534,0.2,0.0925,0.22653721682847897,0.25925925925925924,0.0,0.0,0.0,2,0.23437083333333333
740,2011-08-04,0,0,0.0,0.0,0.0,0.17870722433460076,0.13821138211382114,0.2,0.079,0.19565217391304346,0.08823529411764705,0.0,0.0,0.0,0.03125,0.10362694300518135,0.0,0.2777777777777778,0.022653721682847898,0.0,0.3333333333333333,0.0,0.0,2,0.17891944444444444
355,2011-08-04,0,1,0.0,0.0,0.0,0.011406844106463879,0.0040650406504065045,0.0,0.03333333333333333,0.01358695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0008333333333333334
881,2010-03-20,0,1,0.0,0.0,0.0,0.22686945500633715,0.2804878048780488,0.1,0.12766666666666668,0.22554347826086957,0.3529411764705882,0.0,0.0,0.05263157894736842,0.25,0.37305699481865284,0.2,0.125,0.21035598705501618,0.37037037037037035,0.0,0.0,0.0,2,0.23631666666666667
931,2010-03-20,0,1,0.0,0.0,0.0,0.26489226869455007,0.23170731707317074,0.2,0.09033333333333333,0.2826086956521739,0.2647058823529412,0.0,0.0,0.0,0.203125,0.1761658031088083,0.1,0.0725,0.20711974110032363,0.1111111111111111,0.0,0.14285714285714285,0.0,2,0.23407083333333334
298,2010-03-20,0,1,0.0,0.0,0.0,0.45627376425855515,0.4634146341463415,0.4,0.105,0.4592391304347826,0.47058823529411764,0.1,0.0,0.0,0.46875,0.37823834196891193,0.2,0.0675,0.46925566343042074,0.2962962962962963,0.1111111111111111,0.0,0.0,2,0.4143125
882,2010-03-20,0,1,0.0,0.0,0.0,0.12547528517110268,0.24796747967479676,0.1,0.2033333333333333,0.11413043478260869,0.38235294117647056,0.0,0.0,0.05263157894736842,0.140625,0.10880829015544041,0.1,0.06472222222222222,0.1488673139158576,0.14814814814814814,0.0,0.0,0.0,2,0.1767013888888889
381,2010-03-20,0,1,0.0,0.0,0.0,0.3916349809885932,0.4024390243902439,0.2,0.10633333333333334,0.39402173913043476,0.4411764705882353,0.1,0.0,0.0,0.53125,0.42487046632124353,0.4,0.06694444444444445,0.5210355987055016,0.3333333333333333,0.1111111111111111,0.0,0.0,2,0.41433194444444443
686,2010-03-20,0,1,0.0,0.0,0.0,0.011406844106463879,0.032520325203252036,0.0,0.26666666666666666,0.010869565217391304,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.05666666666666667
825,2010-03-20,0,0,0.0,0.0,0.0,0.1761723700887199,0.1829268292682927,0.0,0.107,0.16847826086956522,0.1764705882352941,0.0,0.08333333333333333,0.0,0.09375,0.11398963730569948,0.0,0.10166666666666667,0.07766990291262137,0.1111111111111111,0.0,0.0,0.0,0,0.005216666666666667
11,2010-03-20,0,0,0.0,0.0,0.0,0.49683143219264886,0.5365853658536586,0.30000000000000004,0.11133333333333333,0.4918478260869565,0.47058823529411764,0.1,0.0,0.0,0.234375,0.3471502590673575,0.0,0.12388888888888888,0.16828478964401294,0.2222222222222222,0.1111111111111111,0.0,0.0,0,0.18588055555555558
830,2010-03-20,0,0,0.0,0.0,0.0,0.8352344740177439,0.5040650406504066,0.4,0.06233333333333334,0.8994565217391304,0.4411764705882353,0.0,0.0,0.0,0.125,0.1606217616580311,0.0,0.1075,0.09385113268608415,0.1111111111111111,0.0,0.0,0.0,0,0.24424583333333333
505,2010-03-20,0,0,0.0,0.0,0.0,0.2522179974651458,0.21544715447154475,0.1,0.08833333333333333,0.22554347826086957,0.11764705882352941,0.0,0.0,0.0,0.109375,0.19689119170984457,0.0,0.15055555555555555,0.08737864077669903,0.25925925925925924,0.0,0.0,0.0,0,0.06597222222222222
771,2010-03-20,0,0,0.0,0.0,0.0,0.3282636248415716,0.3577235772357724,0.1,0.11266666666666666,0.3070652173913043,0.29411764705882354,0.0,0.0,0.3684210526315789,0.0625,0.13471502590673576,0.0,0.18055555555555555,0.03559870550161812,0.1111111111111111,0.0,0.0,0.05,0,0.06733055555555556
628,2010-03-20,0,0,0.0,0.0,0.0,0.08745247148288972,0.11788617886178863,0.0,0.13799999999999998,0.051630434782608696,0.029411764705882353,0.0,0.0,0.0,0.0625,0.09844559585492228,0.0,0.13194444444444445,0.03559870550161812,0.037037037037037035,0.0,0.0,0.0,0,0.0067486111111111115
910,2010-03-20,0,0,0.0,0.0,0.0,0.011406844106463879,0.016260162601626018,0.0,0.13333333333333333,0.005434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0033333333333333335
539,2008-11-19,0,1,0.0,0.0,0.0,0.27756653992395436,0.2804878048780488,0.1,0.10433333333333333,0.27989130434782605,0.29411764705882354,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06260833333333334
502,2008-11-19,0,1,0.0,0.0,0.0,0.30925221799746516,0.2520325203252033,0.2,0.083,0.3233695652173913,0.23529411764705882,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.12207499999999999
824,2008-11-19,0,1,0.0,0.0,0.0,0.3155893536121673,0.508130081300813,0.1,0.16666666666666666,0.27445652173913043,0.5,0.0,0.0,0.3684210526315789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06416666666666666
830,2008-11-19,0,1,1.0,0.0,0.0,0.4803548795944233,0.5284552845528456,0.5,0.11399999999999999,0.39945652173913043,0.2647058823529412,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.37785
628,2008-11-19,0,1,0.0,0.0,0.0,0.06210392902408112,0.07723577235772358,0.0,0.12666666666666665,0.051630434782608696,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0031666666666666666
554,2008-11-19,0,1,0.0,0.0,0.0,0.10012674271229403,0.0975609756097561,0.0,0.1,0.08152173913043478,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0025000000000000005
198,2008-11-19,0,0,0.0,1.0,0.0,0.11280101394169835,0.14634146341463417,0.2,0.13333333333333333,0.11141304347826086,0.1764705882352941,0.0,0.0,0.0,0.28125,0.32642487046632124,0.5,0.09722222222222221,0.26860841423948223,0.3333333333333333,0.0,0.0,0.0,2,0.5507638888888888
510,2008-11-19,0,0,0.0,0.0,0.0,0.10012674271229403,0.0813008130081301,0.30000000000000004,0.08333333333333333,0.10869565217391304,0.08823529411764705,0.0,0.0,0.0,0.25,0.09844559585492228,0.2,0.032777777777777774,0.27184466019417475,0.07407407407407407,0.0,0.0,0.0,2,0.3529027777777778
609,2008-11-19,0,0,0.0,0.0,0.0,0.10012674271229403,0.22357723577235775,0.2,0.229,0.08695652173913043,0.2647058823529412,0.0,0.3333333333333333,0.2631578947368421,0.203125,0.18652849740932642,0.0,0.07666666666666666,0.20711974110032363,0.14814814814814814,0.0,0.0,0.15000000000000002,2,0.17764166666666667
687,2008-11-19,0,0,0.0,0.0,0.0,0.08745247148288972,0.10569105691056911,0.1,0.12366666666666666,0.08423913043478261,0.11764705882352941,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.11309166666666667
367,2008-11-19,0,0,0.0,0.0,0.0,0.05449936628643853,0.04065040650406505,0.2,0.07133333333333333,0.06521739130434782,0.058823529411764705,0.0,0.0,0.0,0.0703125,0.08808290155440415,0.2,0.09749999999999999,0.07119741100323625,0.07407407407407407,0.0,0.0,0.0,2,0.2942208333333333
824,2009-07-17,0,1,0.0,0.0,0.0,0.11280101394169835,0.12195121951219513,0.1,0.111,0.11141304347826086,0.11764705882352941,0.0,0.0,0.10526315789473684,0.0625,0.09326424870466321,0.1,0.125,0.05177993527508091,0.1111111111111111,0.0,0.0,0.0,2,0.1759
771,2009-07-17,0,1,0.0,0.0,0.0,0.07477820025348542,0.10975609756097562,0.0,0.15,0.06793478260869565,0.14705882352941177,0.0,0.0,0.05263157894736842,0.140625,0.1761658031088083,0.0,0.10472222222222222,0.11003236245954694,0.1111111111111111,0.0,0.0,0.15000000000000002,2,0.05636805555555556
259,2009-07-17,0,1,0.0,0.0,0.0,0.302915082382763,0.2520325203252033,0.30000000000000004,0.08600000000000001,0.28532608695652173,0.14705882352941177,0.0,0.0,0.0,0.265625,0.24870466321243523,0.30000000000000004,0.07833333333333332,0.255663430420712,0.18518518518518517,0.1111111111111111,0.0,0.05,2,0.4141083333333334
830,2009-07-17,0,1,0.0,1.0,0.0,0.2661596958174905,0.23983739837398377,0.30000000000000004,0.09266666666666666,0.27717391304347827,0.23529411764705882,0.1,0.0,0.0,0.3828125,0.3626943005181347,0.5,0.07805555555555556,0.3592233009708738,0.18518518518518517,0.2222222222222222,0.0,0.0,2,0.6092680555555556
505,2009-07-17,0,1,0.0,0.0,0.0,0.1634980988593156,0.1788617886178862,0.30000000000000004,0.11266666666666666,0.1467391304347826,0.058823529411764705,0.2,0.0,0.0,0.234375,0.1917098445595855,0.1,0.06833333333333333,0.22330097087378642,0.18518518518518517,0.0,0.0,0.0,2,0.29452500000000004
583,2009-07-17,0,1,0.0,0.0,0.0,0.036755386565272496,0.05691056910569106,0.0,0.15533333333333332,0.035326086956521736,0.058823529411764705,0.0,0.0,0.0,0.015625,0.0,0.0,0.0,0.01941747572815534,0.0,0.0,0.0,0.0,2,0.05388333333333334
449,2009-07-17,0,0,1.0,0.0,0.0,0.2965779467680608,0.1951219512195122,0.6000000000000001,0.06699999999999999,0.33152173913043476,0.23529411764705882,0.0,0.08333333333333333,0.0,0.209375,0.3523316062176166,0.1,0.13805555555555554,0.17475728155339806,0.3333333333333333,0.1111111111111111,0.2857142857142857,0.0,0,0.5001263888888889
933,2009-07-17,0,0,0.0,0.0,0.0,0.21419518377693283,0.1910569105691057,0.0,0.092,0.21739130434782608,0.11764705882352941,0.0,0.08333333333333333,0.10526315789473684,0.140625,0.19689119170984457,0.0,0.11722222222222221,0.11326860841423948,0.1111111111111111,0.0,0.0,0.05,0,0.005230555555555556
209,2009-07-17,0,0,0.0,1.0,0.0,0.1888466413181242,0.1829268292682927,0.1,0.1,0.19565217391304346,0.23529411764705882,0.0,0.0,0.0,0.25,0.2849740932642487,0.5,0.09527777777777778,0.22006472491909387,0.2222222222222222,0.0,0.0,0.0,0,0.43988194444444445
778,2009-07-17,0,0,0.0,0.0,0.0,0.10012674271229403,0.11788617886178863,0.1,0.12066666666666667,0.08152173913043478,0.029411764705882353,0.1,0.0,0.10526315789473684,0.046875,0.06735751295336788,0.0,0.12027777777777778,0.042071197411003236,0.037037037037037035,0.1111111111111111,0.0,0.0,0,0.0660236111111111
781,2009-07-17,0,0,0.0,0.0,0.0,0.10012674271229403,0.13008130081300814,0.1,0.13333333333333333,0.08695652173913043,0.14705882352941177,0.0,0.0,0.0,0.0625,0.031088082901554404,0.0,0.041666666666666664,0.06148867313915858,0.0,0.0,0.0,0.0,0,0.064375
933,2009-07-09,0,1,0.0,0.0,0.0,0.21419518377693283,0.23577235772357727,0.2,0.11366666666666667,0.21739130434782608,0.20588235294117646,0.0,0.08333333333333333,0.05263157894736842,0.203125,0.2538860103626943,0.0,0.10444444444444444,0.19093851132686085,0.18518518518518517,0.0,0.14285714285714285,0.0,0,0.12545277777777777
449,2009-07-09,0,1,0.0,0.0,0.0,0.2902408111533587,0.1869918699186992,0.30000000000000004,0.06666666666666667,0.3179347826086956,0.20588235294117646,0.0,0.0,0.05263157894736842,0.40625,0.3471502590673575,0.30000000000000004,0.07138888888888888,0.3883495145631068,0.25925925925925924,0.0,0.0,0.0,0,0.36345138888888895
209,2009-07-09,0,1,0.0,1.0,0.0,0.23954372623574144,0.15447154471544716,0.1,0.06666666666666667,0.26358695652173914,0.11764705882352941,0.0,0.0,0.0,0.4703125,0.3626943005181347,0.5,0.06444444444444444,0.46601941747572817,0.18518518518518517,0.0,0.14285714285714285,0.1,0,0.43827777777777777
778,2009-07-09,0,1,0.0,0.0,0.0,0.16603295310519645,0.14227642276422767,0.1,0.08733333333333333,0.1793478260869565,0.08823529411764705,0.2,0.0,0.0,0.46875,0.40414507772020725,0.1,0.07222222222222222,0.44660194174757284,0.2222222222222222,0.0,0.0,0.2,0,0.12398888888888888
663,2009-07-09,0,1,0.0,0.0,0.0,0.06210392902408112,0.10975609756097562,0.0,0.18000000000000002,0.051630434782608696,0.058823529411764705,0.1,0.0,0.0,0.265625,0.2072538860103627,0.0,0.06527777777777778,0.23624595469255666,0.037037037037037035,0.0,0.0,0.0,0,0.006131944444444445
539,2009-07-09,0,0,0.0,0.0,0.0,0.0785804816223067,0.10569105691056911,0.0,0.13333333333333333,0.08152173913043478,0.058823529411764705,0.1,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.05333333333333334
824,2009-07-09,0,0,0.0,0.0,0.0,0.1634980988593156,0.1951219512195122,0.1,0.123,0.15217391304347827,0.08823529411764705,0.0,0.0,0.47368421052631576,0.1875,0.16580310880829016,0.0,0.07388888888888889,0.1779935275080906,0.14814814814814814,0.0,0.0,0.05,2,0.11492222222222223
